,,,,,android_avg_rating,android_file_size,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_total_ratings,ios_all_ratings,ios_current_ratings,ios_file_size
2016,7,22,9,0,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,9,10,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,9,20,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,9,30,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,9,40,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,9,50,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,10,0,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,10,10,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,10,20,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,10,30,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,10,40,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,10,50,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,11,0,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,109991.0,8435.0,110.0
2016,7,22,11,10,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,110258.0,8713.0,110.0
2016,7,22,11,20,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,110258.0,8713.0,110.0
2016,7,22,11,30,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,110258.0,8713.0,110.0
2016,7,22,11,40,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,110258.0,8713.0,110.0
2016,7,22,11,50,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,110258.0,8713.0,110.0
2016,7,22,12,0,3.902027130126953,58.0,214408.0,76578.0,127976.0,181820.0,788267.0,1389049.0,110258.0,8713.0,110.0
2016,7,22,12,10,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,12,20,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,12,30,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,12,40,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,12,50,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,13,0,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,13,10,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,13,20,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,13,30,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,13,40,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,13,50,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,14,0,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,14,10,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,14,20,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,14,30,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,14,40,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,14,50,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110258.0,8713.0,110.0
2016,7,22,15,0,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,8713.0,110.0
2016,7,22,15,10,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,9116.0,110.0
2016,7,22,15,20,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,9116.0,110.0
2016,7,22,15,30,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,9116.0,110.0
2016,7,22,15,40,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,9116.0,110.0
2016,7,22,15,50,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,9116.0,110.0
2016,7,22,16,0,3.902805805206299,58.0,216245.0,77211.0,129301.0,183761.0,796129.0,1402647.0,110625.0,9116.0,110.0
2016,7,22,16,10,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,16,20,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,16,30,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,16,40,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,16,50,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,17,0,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,17,10,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,17,20,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,17,30,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,17,40,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,17,50,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,18,0,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,18,10,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,18,20,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,18,30,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,18,40,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,18,50,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,19,0,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,19,10,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,110625.0,9116.0,110.0
2016,7,22,19,20,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,111140.0,9686.0,110.0
2016,7,22,19,30,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,111140.0,9686.0,110.0
2016,7,22,19,40,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,111140.0,9686.0,110.0
2016,7,22,19,50,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,111140.0,9686.0,110.0
2016,7,22,20,0,3.903683662414551,58.0,218000.0,77670.0,130405.0,185404.0,803463.0,1414942.0,111140.0,9686.0,110.0
2016,7,22,20,10,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,20,20,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,20,30,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,20,40,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,20,50,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,21,0,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,21,10,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,21,20,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,21,30,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,21,40,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,21,50,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,22,0,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,22,10,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,22,20,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,22,30,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,22,40,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,22,50,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,23,0,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,9686.0,110.0
2016,7,22,23,10,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111547.0,9686.0,110.0
2016,7,22,23,20,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111140.0,10132.0,110.0
2016,7,22,23,30,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111547.0,10132.0,110.0
2016,7,22,23,40,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111547.0,10132.0,110.0
2016,7,22,23,50,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111547.0,10132.0,110.0
2016,7,23,0,0,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111547.0,10132.0,110.0
2016,7,23,0,10,3.9044084548950195,58.0,219251.0,78175.0,131403.0,186871.0,809289.0,1424989.0,111547.0,10132.0,110.0
2016,7,23,0,20,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,0,30,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,0,40,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,0,50,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,1,0,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,1,10,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,1,20,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,1,30,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,1,40,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,1,50,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,2,0,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,2,10,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,2,20,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,2,30,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,2,40,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,2,50,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,3,0,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,3,10,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10132.0,110.0
2016,7,23,3,20,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111547.0,10465.0,110.0
2016,7,23,3,30,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111850.0,10465.0,110.0
2016,7,23,3,40,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111850.0,10465.0,110.0
2016,7,23,3,50,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111850.0,10465.0,110.0
2016,7,23,4,0,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111850.0,10465.0,110.0
2016,7,23,4,10,3.905090808868408,58.0,219984.0,78504.0,132116.0,187860.0,813198.0,1431662.0,111850.0,10465.0,110.0
2016,7,23,4,20,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,4,30,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,4,40,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,4,50,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,5,0,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,5,10,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,5,20,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,5,30,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,5,40,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,5,50,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,6,0,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,6,10,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,6,20,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,6,30,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,6,40,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,6,50,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,7,0,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,7,10,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,7,20,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,7,30,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,7,40,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,7,50,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,8,0,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,8,10,3.90539813041687,58.0,221012.0,78908.0,132915.0,189026.0,817592.0,1439453.0,111850.0,10465.0,110.0
2016,7,23,8,20,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,8,30,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,8,40,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,8,50,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,9,0,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,9,10,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,9,20,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,9,30,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,9,40,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,9,50,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,10,0,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,10,10,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,10,20,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,10,30,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,10,40,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,10,50,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,11,0,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,111850.0,10465.0,110.0
2016,7,23,11,10,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,11,20,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,11,30,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,11,40,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,11,50,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,12,0,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,12,10,3.9057788848876953,58.0,222426.0,79445.0,133916.0,190556.0,823480.0,1449823.0,112152.0,10792.0,110.0
2016,7,23,12,20,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,12,30,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,12,40,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,12,50,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,13,0,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,13,10,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,13,20,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,13,30,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,13,40,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,13,50,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,14,0,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,14,10,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,14,20,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,14,30,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,14,40,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,14,50,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112152.0,10792.0,110.0
2016,7,23,15,0,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,15,10,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,15,20,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,15,30,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,15,40,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,15,50,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,16,0,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,16,10,3.906572103500366,58.0,223850.0,79964.0,134894.0,192088.0,829902.0,1460698.0,112504.0,11183.0,110.0
2016,7,23,16,20,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,16,30,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,16,40,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,16,50,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,17,0,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,17,10,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,17,20,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,17,30,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,17,40,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,17,50,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,18,0,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,18,10,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,18,20,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,18,30,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
2016,7,23,18,40,3.9078407287597656,58.0,225072.0,80338.0,135795.0,193563.0,836130.0,1470898.0,112504.0,11183.0,110.0
